id,url,action,label,decided_at,notes,summary,summary_generated_at,selected_for_newsletter,newsletter_category_override
4f1970be-f0fc-4efe-a7a9-507164f36120,https://schoolsweek.co.uk/council-send-reform-plans-could-dodge-public-scrutiny/,reject,,2026-06-01T08:08:13.514329+00:00,,,,False,
b293f90e-a4f0-4ee2-8829-46018496f9ef,https://neu.org.uk/latest/news/neu-expresses-concerns-over-democratic-freedoms-turkey?_locale=en,reject,,2026-06-01T08:08:21.196764+00:00,,,,False,
7c1c8e16-454f-4028-a6f7-8ed50afaa0de,https://schoolsweek.co.uk/neet-numbers-could-hit-1-25m-within-five-years-milburn-warns/,reject,,2026-06-01T08:08:30.214538+00:00,,,,False,
45ddad25-9eff-40b3-9faa-6c031db72674,https://www.nuffieldfoundation.org/news/grants-available-reopens-racial-diversity-uk-fund,reject,,2026-06-01T08:08:40.388206+00:00,,,,False,
266466c8-80a1-414c-9303-bf4faf99ed89,https://ffteducationdatalab.org.uk/2026/05/intersectionality-and-modern-foreign-languages-at-key-stage-5/,reject,,2026-06-01T08:08:44.169806+00:00,,,,False,
2aa8832b-c060-4dcf-8175-fce459c9931b,https://teachertapp.com/articles/previous-lives-late-meetings-and-are-things-getting-better/,reject,,2026-06-01T08:08:49.536381+00:00,,,,False,
8e9a1bf6-ab32-49bb-b340-2b33a692bbea,https://www.suttontrust.com/news-opinion/all-news-opinion/school-based-nurseries-programme-exposes-contradictions-at-the-heart-of-policy-making/,reject,,2026-06-01T08:08:55.93561+00:00,,,,False,
5b8aaf30-cc1d-4a4e-a4f7-27fb7a77611d,https://www.ucl.ac.uk/ioe/events/2026/jun/claiming-space-muslim-womens-experiences-academia,reject,,2026-06-01T08:09:00.691211+00:00,,,,False,
f06cab90-481b-4525-9032-8b864243c821,https://www.gov.uk/government/news/marshall-scholarship-gets-09m-uplift-to-expand-stem-awards,reject,,2026-06-01T08:09:04.672539+00:00,,,,False,
b27b4766-8cf0-4d13-b3f3-e412ec5a49a7,https://www.ucl.ac.uk/ioe/events/2026/jun/countering-silence-lgbtq-resistance,reject,,2026-06-01T08:09:28.425446+00:00,,,,False,
78f26a99-f776-4688-abea-ccb1f6c8ffb5,https://www.gov.uk/government/publications/dfe-update-27-may-2026/dfe-update-further-education-27-may-2026,reject,,2026-06-01T08:09:33.290775+00:00,,,,False,
7022f360-f1f2-4a35-970b-d329092ed62c,https://www.gov.uk/government/statistics/announcements/state-funded-schools-inspections-and-outcomes-as-at-31-march-2026,reject,,2026-06-01T08:09:37.99103+00:00,,,,False,
7cc482a4-0a87-4499-b9f6-41a2347f0a66,https://www.belfasttelegraph.co.uk/area/armagh/news/i-shouldnt-have-to-go-to-stormont-and-cry-my-heart-out-for-post-school-residential-care-for-autistic-son-ni-mum-calls-for-help/a/151446424.html,reject,,2026-06-01T08:09:42.12597+00:00,,,,False,
294731a4-9804-42ee-b189-e54b1abea8cd,https://www.belfasttelegraph.co.uk/area/north-belfast-newtonabbey/news/massive-milestone-for-newtownabbey-community-as-primary-school-st-marys-on-the-hill-marks-125th-academic-year/a/152598523.html,reject,,2026-06-01T08:09:47.270235+00:00,,,,False,
a2f57428-e66f-4181-a3a7-4c67f2f86403,https://www.gov.uk/government/publications/letter-from-the-secretary-of-state-for-education-to-the-ceo-of-the-competition-and-markets-authority,reject,,2026-06-01T08:09:49.253774+00:00,,,,False,
54d86c5a-0485-418a-81c0-ab11a6e9635f,https://www.theguardian.com/commentisfree/2026/may/26/the-guardian-view-on-support-for-youth-someone-in-government-should-grab-hold-of-school-sports,reject,,2026-06-01T08:10:08.043988+00:00,,,,False,
e7feb3d2-0df1-4b44-a430-05f605e7cdd6,https://www.theguardian.com/commentisfree/2026/may/25/britain-children-billions-families-childcare-nurseries,reject,,2026-06-01T08:15:32.201944+00:00,,,,False,
755400d0-6b07-405e-a2d1-ac8cb8d513b6,https://www.belfasttelegraph.co.uk/news/education-is-a-powerful-tool-to-bring-people-together-new-principal-on-importance-of-integrated-learning/a/152381948.html,reject,,2026-06-01T08:15:38.934428+00:00,,,,False,
b8470088-1881-4aab-a6c7-5e606c0d130f,https://www.ascl.org.uk/News/Our-news-and-press-releases/Government-must-regulate-technology-firms-not-just,accept_top1,edtech,2026-06-01T08:14:52.757982+00:00,,"ASCL argues that clearer and stronger regulation of technology companies is required, rather than simply regulating children.",2026-06-01T08:19:50.518349+00:00,False,
37961cb7-8b2b-4e77-a2a3-02f5426e5312,https://www.suttontrust.com/news-opinion/all-news-opinion/sutton-trust-response-to-the-milburn-review-on-young-people-and-work/,reject,,2026-06-01T08:20:25.32655+00:00,,,,False,
c1c1e6b5-c335-4ef6-aacc-c45463460820,https://www.belfasttelegraph.co.uk/news/fewer-students-heading-to-university-as-brain-drain-to-rest-of-uk-shows-signs-of-slowing-down/a/153714860.html,reject,,2026-06-01T08:23:12.914325+00:00,,,,False,
e712d4fa-cb41-4657-9b9b-881af15adf2b,https://www.childrenscommissioner.gov.uk/news-and-blogs/statement-from-the-childrens-commissioner-on-the-milburn-review-of-young-people-and-work/,manual,political_environment_key_organisations,2026-06-01T08:14:36.019351+00:00,,"Dame Rachel de Souza said “This review must be the start of a radical change. We know young people face a range of challenges beyond the school gates. All public services must be pulling together across the entirety of a child’s life, to tackle this enormous challenge. Nothing less is sufficient to meet the needs and aspirations of the nation’s children.”",2026-06-01T08:26:13.304693+00:00,False,
27834470-306f-402f-96eb-83a8dab5a79f,https://www.gov.uk/government/publications/school-suspensions-and-permanent-exclusions,accept_top1,what_matters_ed,2026-06-01T08:15:11.654866+00:00,,"Statutory guidance setting out the legal responsibilities for schools, academies and pupil referral units when suspending or permanently excluding pupils, with updated provisions coming into force from 26 July 2026 to reflect new legislation on off-site direction and pupil movement.",2026-06-01T08:27:39.961129+00:00,False,
78b5aa3f-dd04-4ad0-9c78-1b5f3c33da9d,https://schoolsweek.co.uk/dont-prioritise-managed-moves-over-waiting-list-pupils-schools-told/,accept_top1,what_matters_ed,2026-06-01T08:14:10.87267+00:00,,"Oversubscribed schools must not prioritise admitting pupils via “managed moves” over those already on their waiting lists unless they better fit their criteria, government has said.",2026-06-01T08:27:52.276689+00:00,False,
c9703083-f527-4c8a-a071-f53fa85d2d2f,https://www.ucl.ac.uk/news/headlines/2026/jun/private-schools-have-lost-30000-pupils-introduction-vat,reject,,2026-06-09T19:39:14.715937+00:00,,,,False,
4ae3adc7-85e7-4b95-a2d7-5040258b0833,https://www.gov.uk/government/news/cheating-in-exams-with-high-tech-smart-devices-poses-growing-threat-warns-ofqual-chief-in-new-podcast,reject,,2026-06-09T19:39:22.975155+00:00,,,,False,
3552e857-0094-4df7-86f0-5b59fb4ddd5e,https://www.childrenscommissioner.gov.uk/blog/a-new-youth-advisory-board-to-share-experiences-and-views-on-ai-in-education/,accept_top1,edtech,2026-06-01T08:13:42.853849+00:00,,The Children’s Commissioner is recruiting a new Youth Advisory Board for the Department for Education. Young people can apply to share their experiences with AI and views on AI in Education.,2026-06-01T08:20:03.35066+00:00,False,
18c56a51-dc86-4e70-a6f1-2bb1f99b11c5,https://www.tes.com/magazine/news/general/workforce-change-on-DfE-team-leading-curriculum-reform,accept_top2,political_environment_key_organisations,2026-06-01T08:15:01.665503+00:00,,"Jenny Oldroyd, director for curriculum, general qualifications and digital strategy at the Department for Education, will move to the Cabinet Office next month and be replaced by Graeme Henderson, marking the fourth significant personnel change in the curriculum review process in recent months. ",2026-06-01T08:24:16.979563+00:00,False,
9d3676b6-ee31-4402-9054-3c2be261d55c,https://www.education-ni.gov.uk/news/givan-announces-award-professional-learning-programme-new-and-aspiring-school-principals,accept_top1,four_nations,2026-06-01T08:15:17.392937+00:00,,"Education Minister Paul Givan has announced the award of a three-year contract for a professional learning programme to support newly appointed and aspiring school principals. It will be developed and delivered by a consortium of local Higher Education Institutions (Queen's University Belfast, Stranmillis University College, St Mary's University College and Ulster University.",2026-06-01T08:27:10.864381+00:00,False,
bb6e5efa-511b-4461-aea3-2c0b0336a2cf,https://www.gov.uk/government/publications/the-enrichment-framework-for-schools-and-colleges/resources-to-support-schools-and-colleges-with-enrichment,reject,,2026-06-23T07:51:34.486762+00:00,,,,False,
99956060-0187-4878-82a5-4a4c7c8d7de4,https://neu.org.uk/latest/press-releases/starmer-online-safety,reject,,2026-06-09T14:25:15.976622+00:00,,,,False,
1117f064-9d96-4727-a1cc-5f02801db51f,https://www.bbc.co.uk/news/articles/c8d2j13jnm3o,reject,,2026-06-09T14:26:01.843472+00:00,,,,False,
d3ee965e-4562-4524-9d35-bfb0c742ff08,https://www.gov.scot/publications/scottish-exchange-of-data-school-pupil-census/,reject,,2026-06-09T14:26:27.57499+00:00,,,,False,
d3888a05-ac95-4f4b-be91-d95cb332df08,https://schoolsweek.co.uk/struggling-academy-trust-with-9m-deficit-names-new-ceo/,reject,,2026-06-09T14:26:38.991711+00:00,,,,False,
bc73e731-726f-409a-aaf2-f1cfdee172d3,https://www.gov.uk/government/news/newguidance-on-screen-use-for-children-aged-5-16,reject,,2026-06-09T14:27:44.655764+00:00,,,,False,
38ad1242-aa47-4447-9c47-d6c246711eb8,https://www.gov.uk/government/publications/local-area-send-inspections-information-for-families,reject,,2026-06-09T14:28:07.564479+00:00,,,,False,
05c94318-4386-4626-a078-b933009b8f65,https://www.tes.com/magazine/news/general/government-review-childrens-screen-time-schools,reject,,2026-06-09T14:28:44.269814+00:00,,,,False,
f76d6f49-29a0-4aca-b53a-eb54a7c1b4ad,https://www.bbc.co.uk/news/articles/ce37wlg1kl3o,reject,,2026-06-09T14:28:52.543676+00:00,,,,False,
d8643b86-1cc4-4993-9293-8ba56cfbf65d,https://www.bbc.co.uk/news/articles/cvgelv3vdllo,reject,,2026-06-09T14:29:46.71348+00:00,,,,False,
b8439abd-bd19-4c99-a9d2-65f52ddc463c,https://www.bbc.co.uk/iplayer/episode/m002xqck/house-of-commons-childrens-online-safety-urgent-question?seriesId=unsliced&page=19,reject,,2026-06-09T14:29:53.384352+00:00,,,,False,
a3ffa364-c178-4cc1-a577-98c19f608a37,https://www.belfasttelegraph.co.uk/news/education/school-chiefs-set-up-working-group-over-alarming-rise-in-attacks-on-teachers-and-classroom-assistants/a/155120633.html,reject,,2026-06-09T19:33:30.725647+00:00,,,,False,
22982f3f-7d8e-4227-8eac-93e8159d2cd3,https://www.belfasttelegraph.co.uk/news/almost-2500-assaults-on-teachers-and-classroom-assistants-in-past-year/a/152592678.html,reject,,2026-06-09T19:33:59.185928+00:00,,,,False,
13f9a680-2f16-493f-bada-559a7a8b3cc2,https://www.belfasttelegraph.co.uk/area/tyrone/news/deeply-respected-tributes-to-tyrone-primary-school-principal-after-death-aged-49/a/155387873.html,reject,,2026-06-09T19:35:09.512139+00:00,,,,False,
0abfc6f8-15ec-44cb-9b72-845303456566,https://www.gov.uk/guidance/school-inspection-data-summary-report-idsr-guide,reject,,2026-06-09T19:35:16.983296+00:00,,,,False,
79bf8ce2-f38d-4951-b2a9-ce76e4760c50,https://www.belfasttelegraph.co.uk/news/wont-improve-one-jot-ni-teachers-warn-of-september-disruption-as-workload-dispute-escalates/a/155344915.html,reject,,2026-06-09T19:36:01.294456+00:00,,,,False,
013c923f-d037-4aa5-887b-5a1dfeb48a7a,https://fed.education/inaugural-fed-national-education-assembly-for-the-north/,reject,,2026-06-09T19:36:06.561916+00:00,,,,False,
aff9349c-7c25-425a-b5d4-b57865bf8b0f,https://schoolsweek.co.uk/outsourcing-firm-misses-out-as-teach-first-hangs-on-to-contract/,reject,,2026-06-09T19:36:33.659345+00:00,,,,False,
e9dee76b-9944-48bf-b336-28edf6cd7f2d,https://www.belfasttelegraph.co.uk/news/education/inside-the-classroom-of-award-winning-ni-teacher-there-are-dragons-den-pitches-and-a-vintage-fashion-show/a/153706146.html,reject,,2026-06-09T19:37:33.116352+00:00,,,,False,
89c90c55-a534-4794-a719-277cef0ab1ea,https://www.belfasttelegraph.co.uk/news/education/a-saving-grace-belfast-mums-relief-at-finding-refuge-from-exam-strain-for-daughter-who-suffers-from-crippling-anxiety/a/154772712.html,reject,,2026-06-09T19:37:40.209124+00:00,,,,False,
02dec432-e59d-4ace-945d-0693a8766a4f,https://fed.education/the-currency-of-listening-sheffield/,reject,,2026-06-09T19:38:05.663667+00:00,,,,False,
859859e7-818b-47d1-897e-1899a238ecee,https://www.childrenscommissioner.gov.uk/news-and-blogs/guest-blog-ensuring-every-moment-matters-for-children-noahs-ark-childrens-hospice/,reject,,2026-06-09T19:38:11.067952+00:00,,,,False,
401ce281-b5a7-4627-9ba1-ec9e83221428,https://schoolsweek.co.uk/labour-taking-credit-for-teachers-recruited-before-it-won-power/,reject,,2026-06-09T19:38:24.029422+00:00,,,,False,
e0541532-47a4-4a58-9095-4cef7293171f,https://schoolsweek.co.uk/snubbed-schools-more-likely-to-get-repairs-cash-if-they-shut/,reject,,2026-06-09T19:38:38.582957+00:00,,,,False,
9f6128e7-43a5-47a5-bf48-e887e10602ea,https://schoolsweek.co.uk/dfe-hits-70-of-6500-teachers-target-but-overall-workforce-shrinks/,reject,,2026-06-09T19:38:44.171372+00:00,,,,False,
53545b52-e4c9-41af-84a7-0ef054f096a1,https://fed.education/the-currency-of-listening-belfast/,reject,,2026-06-09T19:39:06.65804+00:00,,,,False,
f6a251e2-751a-4791-81f4-9aeb942309b8,https://www.belfasttelegraph.co.uk/news/education/inside-the-unique-ni-school-celebrating-50-years-of-a-different-education-we-focus-on-developing-curiosity-and-creativity/a/155001327.html,reject,,2026-06-09T19:50:47.790399+00:00,,,,False,
b8d58cb5-49bb-4623-bcb7-31277cac7c65,https://www.ucl.ac.uk/news/2026/jun/comment-should-we-stream-school-students-based-ability,reject,,2026-06-09T19:52:23.044204+00:00,,,,False,
ca400e83-b48c-4e8a-8fbc-55013907c18d,https://schoolsweek.co.uk/experts-at-hand-send-support-should-be-time-limited-says-guidance/,reject,,2026-06-09T19:52:36.47069+00:00,,,,False,
5e2c0c2b-0fc9-4231-af01-218fbe3abad3,https://www.childrenscommissioner.gov.uk/news-and-blogs/the-big-future-speaking-to-children-in-birmingham/,manual,what_matters_ed,2026-06-09T19:53:23.426574+00:00,,"The Children's Commissioner reports on conversations with children that demonstrate their capacity to discuss contentious political and civic topics, while showing an awareness of different perspectives and experiences.",2026-06-09T20:03:35.559095+00:00,False,
cd5253d0-48e3-4190-b9e5-b2cf8a5b88d3,https://schoolsweek.co.uk/censured-academy-trusts-continue-to-slide-into-the-red/,reject,,2026-06-09T19:39:59.864401+00:00,,,,False,
afd8fae1-377b-4486-812b-6dbc8c40a46b,https://schoolsweek.co.uk/dfe-mulls-replacing-tories-mandarin-excellence-programme/,reject,,2026-06-09T19:41:04.826055+00:00,,,,False,
3bf690f9-1529-431a-ba7c-8d8804607830,https://schoolsweek.co.uk/schools-expect-cuts-to-pe-provision-after-funding-shake-up/,reject,,2026-06-09T19:41:15.4366+00:00,,,,False,
de9dadc8-628c-4cf4-a64a-bdc462203e25,https://schoolsweek.co.uk/ofqual-must-move-really-fast-on-smart-tech-cheating-says-chief-regulator/,reject,,2026-06-09T19:41:18.807139+00:00,,,,False,
fa23f357-40a3-410f-81d1-eaeec372783a,https://schoolsweek.co.uk/this-one-might-have-legs-inside-ofsteds-decision-to-inspect-school-that-postponed-mp-visit/,reject,,2026-06-09T19:41:59.920352+00:00,,,,False,
f19ccc44-3af5-4a09-9bd1-68ed3d4cab5e,https://www.belfasttelegraph.co.uk/news/education/acceptance-of-irish-and-ulster-scots-is-more-widespread-than-politicians-demonstrate-new-research-shows/a/155232526.html,reject,,2026-06-09T19:42:05.8884+00:00,,,,False,
07314e8d-640e-4264-a04f-6f236e90dd05,https://teachertapp.com/articles/ects-summer-term-five/,reject,,2026-06-09T19:42:11.580197+00:00,,,,False,
75a6c8f4-d9d7-4a15-b517-71ed2ff9e9ee,https://teachertapp.com/articles/teacher-tapp-june-prize-draw-3/,reject,,2026-06-09T19:42:14.206915+00:00,,,,False,
21e0c03e-44fc-431c-a651-d1f2e9aa76e4,https://www.gov.uk/government/news/10-million-free-breakfasts-served-in-schools-across-country,reject,,2026-06-09T19:42:18.232451+00:00,,,,False,
6dd0acb2-1eaf-4b36-be25-ad9408a00b67,https://www.suttontrust.com/news-opinion/all-news-opinion/get-to-know-the-sutton-trust-alumni-leadership-board/,reject,,2026-06-09T19:42:21.258595+00:00,,,,False,
79f87562-9772-4159-91db-e4400e0afae3,https://epi.org.uk/publications-and-research/what-do-we-know-about-school-uniform-policies-and-inclusion/,reject,,2026-06-09T19:43:00.358407+00:00,,,,False,
0c187b2c-aef3-468f-9e5a-18181b4f8d66,https://www.gov.uk/government/news/brand-new-dental-school-places-in-dental-deserts,reject,,2026-06-09T19:43:04.427534+00:00,,,,False,
c142773f-1065-4a62-a5da-a99f4da41c5f,https://schoolsweek.co.uk/report-finds-significant-link-between-school-absence-and-life-satisfaction/,reject,,2026-06-09T19:43:55.030057+00:00,,,,False,
08004c0b-562f-4e09-b335-40fa1c84fa71,https://jacobsfoundation.org/foundation-for-global-partnership-for-education-marks-official-launch/,reject,,2026-06-09T19:44:29.876958+00:00,,,,False,
4e2a9aa9-6d3b-46eb-8e8b-b75e0b1c31a8,https://www.belfasttelegraph.co.uk/comment/heated-debate-on-education-inspections-bill-shows-stormont-needs-to-look-at-its-own-safeguarding-policies/a/154753001.html,reject,,2026-06-09T19:44:35.152598+00:00,,,,False,
d4c1c476-aa3a-48ca-bb30-fbb2f0179e9c,https://teachertapp.com/articles/more-on-tlrs-revision-sessions-plus-optimism-for-the-summer-term/,reject,,2026-06-09T19:45:27.467572+00:00,,,,False,
f8c9e7f0-a77b-404d-b2ed-69bc0e6f2727,https://www.gov.scot/publications/phone-free-classrooms-education-secretarys-statement/,reject,,2026-06-09T19:45:29.924529+00:00,,,,False,
27175ec3-8ec8-46ad-ae4f-dff8a8732c9f,https://childreninscotland.org.uk/news-article/fife-council-launches-emergency-support-scheme-for-neurodivergent-children/,reject,,2026-06-09T19:45:58.175496+00:00,,,,False,
ec0a0e75-c754-431c-93c8-6cbaac195f38,https://schoolsweek.co.uk/more-strikes-set-for-englands-largest-exam-board/,reject,,2026-06-09T19:46:02.430613+00:00,,,,False,
35ebd5f3-9964-479d-8140-fda6cb48ad10,https://www.belfasttelegraph.co.uk/area/tyrone/news/her-legacy-will-live-in-the-hearts-of-all-ni-school-pays-tribute-after-sudden-death-of-much-loved-teacher/a/154759445.html,reject,,2026-06-09T19:46:09.273369+00:00,,,,False,
496c1398-25d0-4645-9256-ad0f592ceba0,https://www.belfasttelegraph.co.uk/news/unions-to-ballot-teachers-on-strike-action-after-workload-talks-fail/a/154834088.html,reject,,2026-06-09T19:46:11.688244+00:00,,,,False,
304ab842-6247-4517-ba3f-e025cf38e1c8,https://edtech.oii.ox.ac.uk/new-publication-uncovering-edtechs-embedded-values/,reject,,2026-06-09T19:47:52.416172+00:00,,,,False,
43fef0c9-5fe2-4ed5-aa03-6a076ed98ebd,https://www.belfasttelegraph.co.uk/news/education/thousands-of-ni-students-to-get-higher-maintenance-loans-and-grants-amid-cost-of-living-squeeze/a/156039341.html,reject,,2026-06-09T19:50:19.194529+00:00,,,,False,
819bcb6b-cb5d-49ba-9934-9f2c9a09e9ff,https://www.gov.scot/news/phone-free-learning-in-scottish-schools/,manual,four_nations,2026-06-09T19:55:04.682914+00:00,,School learning environments across Scotland will become phone free with refreshed guidance to be published by the end of June to encourage schools to bring in their own restrictions in advance of a change in the law. A public health campaign will also be developed for young people and their parents on online harms and internet safety.,2026-06-09T20:08:07.854923+00:00,False,
a9bb46cf-920f-4b56-9202-806fdfae8bb7,https://schoolsweek.co.uk/managed-moves-could-be-consigned-to-the-history-books/,manual,political_environment_key_organisations,2026-06-09T19:54:57.908752+00:00,,Experts warn that new government guidance preventing oversubscribed schools from prioritising managed moves in their admissions may force struggling schools to take on more pupils at risk of permanent exclusion and push some pupils to travel further afield to find places.,2026-06-09T20:09:09.051264+00:00,False,
42a9e979-5a62-476e-aaee-d731e20a80af,https://schoolsweek.co.uk/secondary-pupil-numbers-fall-for-first-time-in-a-decade/,manual,political_environment_key_organisations,2026-06-09T19:53:44.979791+00:00,,"Secondary school pupil numbers have fallen for the first time in a decade as a population bulge from the 2000s moves out of the school system. Overall pupil numbers across all schools have declined, DfE data show",2026-06-09T20:10:05.103757+00:00,False,
0c9c867d-2ecc-496e-9cef-c6f8e20bdb38,https://www.local.gov.uk/about/news/send-reforms-can-improve-childrens-outcomes-existing-system-remains-vulnerable-new,manual,what_matters_ed,2026-06-09T19:52:58.829762+00:00,, Independent analysis commissioned by the Local Government Association and County Councils Network calls on government to provide clarity on future funding arrangements and support councils where levels of need rise.,2026-06-09T20:17:10.60129+00:00,False,
ab49e25f-7c45-43cf-bd46-7d2f30dd9555,https://committees.parliament.uk/committee/203/education-committee/news/214147/children-and-young-peoples-mental-health-committees-launch-survey-and-announce-first-evidence-session/,manual,political_environment_key_organisations,2026-06-10T09:13:52.884372+00:00,,"The Education and Health and Social Care committees have launched a survey to capture experiences of young adults who have used mental health services and announced the first evidence session of their children and young people's mental health inquiry. The inquiry will examine causes of growing levels of need, accessibility of services, and potential regulation of social media and screen time effects.",2026-06-09T20:12:36.067866+00:00,False,
b3d28be6-e01f-40f3-8fec-028a6bd41146,https://schoolsweek.co.uk/schools-expected-to-use-government-route-to-buy-mis-from-2027/,manual,political_environment_key_organisations,2026-06-15T08:30:45.57176+00:00,,"Schools will be expected to procure management information systems from  a list of approved suppliers to reduce costs, protect pupil data, and ease information transfers across school, trust and local authority levels. The move is part of the Department for Education's ""maximising value for pupils"" programme.",2026-06-09T20:13:57.537735+00:00,False,
9022c182-b1f9-4b73-9d1b-b9076f3690d0,https://schoolsweek.co.uk/new-enrichment-benchmarks-what-schools-need-to-know,reject,,2026-06-16T10:19:29.377598+00:00,,,,False,
85366dd8-b1f6-4915-b014-1e780f20a76a,https://www.gov.uk/government/news/master-of-trinity-college-cambridge-professor-sir-david-baulcombe,reject,,2026-06-16T10:19:40.32766+00:00,,,,False,
5c2b2ac9-892c-4148-b9e4-a1a99272c274,https://schoolsweek.co.uk/revealed-the-enrichment-gap-that-could-cause-a-headache-for-dfe,manual,what_matters_ed,2026-06-22T08:45:53.594769+00:00,,,,False,
bd6b7038-cd71-4aba-94c9-c6420da62b27,https://schoolsweek.co.uk/inclusion-is-for-life-not-just-the-31st-december/,manual,what_matters_ed,2026-06-15T08:30:45.798834+00:00,,The Difference argues that schools should use the Department for Education's inclusion strategy deadline as an opportunity to embed whole-school inclusion practices rather than treat it as a compliance exercise.,2026-06-09T19:58:46.25743+00:00,False,
c8aa1141-f5af-4e7d-86c3-e80bb7d6d1e4,https://www.ades.scot/msc-in-educational-leadership-and-management,reject,,2026-06-16T07:48:22.886921+00:00,,,,False,
09a0a7ac-ab54-449c-a8b5-5b3f52fcf774,https://jacobsfoundation.org/cote-divoire-education-minister-joins-clef-partners-in-zurich-for-exchange-on-education-priorities-and-progress,reject,,2026-06-16T07:48:24.431134+00:00,,,,False,
77f9371b-d0d8-4874-ac5d-c63e2c22873f,https://www.gov.uk/government/publications/further-education-and-skills-inspection-toolkit-operating-guide-and-information,reject,,2026-06-16T07:50:05.120917+00:00,,,,False,
28f6d180-24e9-4b59-8521-0790f08b6d1b,https://schoolsweek.co.uk/send-reforms-will-target-shameful-transitions-from-school/,reject,,2026-06-16T07:50:31.906704+00:00,,,,False,
43b8abe6-82b3-449e-9b6c-c15a9732ad89,https://www.gov.uk/government/statistical-data-sets/further-education-and-skills-inspections-and-outcomes-management-information-from-november-2025-to-august-2026,reject,,2026-06-16T07:51:42.976657+00:00,,,,False,
0c9774b8-b8e2-436b-a415-3432a55057a4,https://schoolsweek.co.uk/ministers-scrap-physics-and-languages-bursaries-for-foreign-trainees/,reject,,2026-06-16T07:52:12.519767+00:00,,,,False,
7dc3884e-d2ca-43b5-b711-4cec4328c80f,https://schoolsweek.co.uk/neu-to-formally-ballot-teachers-on-strike-action/,reject,,2026-06-16T07:52:14.173082+00:00,,,,False,
ccbee445-86d1-4364-8d70-53d13fce2656,https://www.suttontrust.com/news-opinion/all-news-opinion/appg-on-social-mobility-discusses-send-and-socio-economic-disadvantage/,reject,,2026-06-16T07:52:21.557275+00:00,,,,False,
da384803-36f1-4eb2-bdb7-2bdbe943007d,https://fed.education/understanding-difference-why-empathy-education-should-start-earlier/,reject,,2026-06-16T07:52:23.815843+00:00,,,,False,
680caf35-217e-4a0d-a6b7-65626e65a44e,https://www.ascl.org.uk/News/Our-news-and-press-releases/ASCL-comment-on-16-19-funding-allocation,reject,,2026-06-16T07:52:26.479595+00:00,,,,False,
6c92c30d-b468-44a1-823c-6bd22ead264e,https://schoolsweek.co.uk/education-estates-strategy-to-replace-cif-and-create-surplus-land-framework/,reject,,2026-06-16T07:52:28.165804+00:00,,,,False,
462eacf0-fda7-4654-a106-77b4dbdc762e,https://schoolsweek.co.uk/dfe-expects-all-secondary-schools-to-have-inclusion-bases/,reject,,2026-06-16T07:52:30.654822+00:00,,,,False,
c77daf65-e96d-49a4-886d-05421c9402cd,https://www.ascl.org.uk/News/Our-news-and-press-releases/ASCL-comment-on-education-estate-strategy,reject,,2026-06-16T07:52:32.542803+00:00,,,,False,
a43d2b87-371a-4347-8bc7-db731b97530e,https://schoolsweek.co.uk/primary-headteachers-share-joy-and-surprise-at-being-made-mbes/,reject,,2026-06-16T07:52:34.779019+00:00,,,,False,
345b2c6e-0d6d-46ec-8acf-6a70ba00eda3,https://www.education-ni.gov.uk/news/givan-launches-consultation-new-direction-youth-services,reject,,2026-06-16T07:52:38.806671+00:00,,,,False,
